site_id,prev_bucket,verdict,saved,elapsed_s,signal,err,out_tail
biorbic-com-publications,,HEALTHY,3,6.2,,,[biorbic-com-publications] fetched 587 publication rows from listing page [biorbic-com-publications] done: saved 3/3 
bmvg-de-en,,HEALTHY,3,9.2,,,-en] Saved 1/3: Joint press release German and The Netherlands Ministry of D [bmvg-de-en] Saved 2/3: Peacekeeping Ministerial: New Commitments to Strengthen Peac [bmvg-de-en] Saved 3/3: United Nations Peacekeeping Ministerial [bmvg-de-en] Done. Total saved: 3 
bundeskanzleramt-gv-at-bundeskanzleramt,,HEALTHY,3,9.9,,,"kanzleramt] Saved 2/3: Familienministerin Bauer: Elternberatung wird ab 1. Oktober [bundeskanzleramt-gv-at-bundeskanzleramt] Saved 3/3: Pröll: Wer mit KI interagiert, soll das auf den ersten Blick [bundeskanzleramt-gv-at-bundeskanzleramt] Done. Total saved: 3 "
catalogue-data-govt-nz-dataset,,HEALTHY,3,9.2,block:bot,,nship by Grant applications by date received [catalogue-data-govt-nz-dataset] Saved 2/3: Citizenship by Grant Application Data [catalogue-data-govt-nz-dataset] Saved 3/3: Grants from Gaming Machine Profits [catalogue-data-govt-nz-dataset] Done. Total saved: 3 
climateinstitute-ca-newsroom,,HEALTHY,3,1.8,,,roposed to finance power grid expansion wh [climateinstitute-ca-newsroom] Saved 2/3: FACT SHEET: Climate change and wildfires [climateinstitute-ca-newsroom] Saved 3/3: FACT SHEET: Climate change and flooding [climateinstitute-ca-newsroom] Done. Total saved: 3 
csem-ch-en,,HEALTHY,3,0.3,,,[csem-ch-en] using Prismic endpoint https://csem.cdn.prismic.io/api/v2/documents/search with pageSize=50 [csem-ch-en] done. Total saved: 3 
data-gv-at-datasets,,HEALTHY,3,13.2,,,[data-gv-at-datasets] Done. Total saved: 3 
defense-gov-news,,HEALTHY,3,1.0,block:403,,"tps://www.war.gov/News/Releases/Release/Article/4562446/secretary-of-war-general-officer-announcements-for-aug-3-2026/; not retrying [defense-gov-news] saved 3/3: Secretary of War General Officer Announcements for Aug. 3, 2026 [defense-gov-news] done. saved 3 "
dol-gov-newsroom,,HEALTHY,3,5.5,,,ol-gov-newsroom] saved 2/3: US Department of Labor awards $5.6M to serve eligible individuals in Florida com [dol-gov-newsroom] saved 3/3: US Department of Labor cites Maine hardwood pulp mill more than $700K for exposi [dol-gov-newsroom] done. total saved: 3 
economy-ni-gov-uk-news,,HEALTHY,3,7.5,,,Further Education O [economy-ni-gov-uk-news] Saved 2/3: Minister urges top students to apply as All Ireland Scholars [economy-ni-gov-uk-news] Saved 3/3: Fleadh to deliver lasting economic and tourism boost - Archi [economy-ni-gov-uk-news] Done. Total saved: 3 
em-lyon-com-en,,HEALTHY,3,6.4,,,ed differentiators (2026) [em-lyon-com-en] saved 2/3: Branding or International Marketing: which program fits you? [em-lyon-com-en] saved 3/3: Why emlyon’s MSc in International Hospitality Management stands out in Europe? [em-lyon-com-en] Done. Total saved: 3 
ens-hal-science-search,,HEALTHY,3,2.3,,,"guage wi [ens-hal-science-search] saved 2/3: Sous-structures de Hodge, anneaux de Chow et action de certains automorphismes / [ens-hal-science-search] saved 3/3: Macrosyntactic Segmenters of a French spoken corpus [ens-hal-science-search] Done. Total saved: 3 "
ethz-ch-de,,HEALTHY,3,4.9,,,[ethz-ch-de] Saved 1/3: Pusten statt bluten: Gerät misst Fettverbrennung in der Atem [ethz-ch-de] Saved 2/3: Sieben Professorinnen und Professoren ernannt [ethz-ch-de] Saved 3/3: ETH Zürich eröffnet Campus in Deutschland [ethz-ch-de] Done. Total saved: 3 
fss-or-kr-fss,,HEALTHY,3,2.4,,,"[fss-or-kr-fss] Saved 1/3: 실효성 있는 투자자 보호 체계 마련을 위한 파생결합상품 제도개선 간담회 개최 [fss-or-kr-fss] Saved 2/3: 보이스피싱 의심 금융, 통신, 수사정보, 「ASAP」 통해 본격적으로 공유됩니다. [fss-or-kr-fss] Saved 3/3: 26년 상반기 기업의 직접금융 조달실적 [fss-or-kr-fss] Done. Total saved: 3 "
gov-il-collectors,,HEALTHY,3,2.4,,,: total=568 [gov-il-collectors] saved 1/3 [Agriculture & Rural Development/news] [gov-il-collectors] saved 2/3 [Agriculture & Rural Development/news] [gov-il-collectors] saved 3/3 [Agriculture & Rural Development/news] [gov-il-collectors] done. Total saved: 3 
hcsp-fr-explorecgi,,HEALTHY,3,5.2,,,ublique pour son 5e mandat [hcsp-fr-explorecgi] saved 2/3: Renouvellement des membres du HCSP pour 2026-2030 [hcsp-fr-explorecgi] saved 3/3: Séminaire du HCSP : Santé-environnement : quinze ans de politiques publiques [hcsp-fr-explorecgi] done. Total saved: 3 
hud-govt-nz-documents,,HEALTHY,3,4.7,,,d 1/3: Budget 2025 flexible fund opportunity [hud-govt-nz-documents] Saved 2/3: Landlords Pulse Survey Topline Report October 2025 [hud-govt-nz-documents] Saved 3/3: Renters Pulse Survey Topline Report October 2025 [hud-govt-nz-documents] Done. Total saved: 3 
ii-re-kr-base,,HEALTHY,3,1.4,,,[ii-re-kr-base] saved 1/3: 인천 도시형소공인 환경 개선방안 연구 [ii-re-kr-base] saved 2/3: 수도권 저공해운행지역 지정 및 운영 확대 방안 [ii-re-kr-base] saved 3/3: 군부대이전사업 사업성 제고 방안 연구 [ii-re-kr-base] Done. Total saved: 3 
international-gc-ca-transparency-transpa,,HEALTHY,3,12.7,,,liament on the Administration of the Access to Information A [international-gc-ca-transparency-transpa] saved 3/3: Annual Report to Parliament on the Administration of the Access to Information A [international-gc-ca-transparency-transpa] done. Total saved: 3 
issnationallab-org-research-and-science,,HEALTHY,3,7.8,,,S [issnationallab-org-research-and-science] saved [2]: 20 Years of Student Experiments Using the ISS [issnationallab-org-research-and-science] saved [3]: Additive Manufacturing in Space [issnationallab-org-research-and-science] crawl complete: saved 3 records 
kamco-or-kr-portal,,HEALTHY,3,2.5,,,[kamco-or-kr-portal] Saved 1/3: 2026년 캠코 애뉴얼리포트 [kamco-or-kr-portal] Saved 2/3: 2025년 캠코 애뉴얼리포트 [kamco-or-kr-portal] Saved 3/3: 2024년 캠코 애뉴얼리포트 [kamco-or-kr-portal] Done. Total saved: 3 
kice-re-kr-boardcnts,,HEALTHY,3,0.4,,,"교육과정평가원, 2026년 기초학력 전문교원 전문성 강화 워크숍 개최 [kice-re-kr-boardcnts] Saved [5100863]: 컴퓨터 기반 학업성취도 평가의 채점 체제 개선 방안(연구리포트 9호 발간) 보도자료 [kice-re-kr-boardcnts] Saved [5100862]: 국가교육과정 개정 연구 체제 및 사회적 수용 제고 방안 탐색(정책브리프 통 43호 발간) [kice-re-kr-boardcnts] Done. Total saved: 3 "
kli-re-kr-kli,,HEALTHY,3,2.7,,,[kli-re-kr-kli] Saved 1/3: 2025 KLI 연차보고서 [kli-re-kr-kli] Saved 2/3: 노동판례리뷰 2025 [kli-re-kr-kli] Saved 3/3: 직업 적성 불일치의 다면적 측정과 노동시장 성과 [kli-re-kr-kli] Done. Total saved: 3 
krihs-re-kr-krihslibraryarticle,,HEALTHY,3,0.8,,,e-kr-krihslibraryarticle] saved 1/3: 부동산시장 조사분석 2026년 4월호 (Vol.53) [krihs-re-kr-krihslibraryarticle] saved 2/3: [목차] 2026년 4월호 (Vol.53) [krihs-re-kr-krihslibraryarticle] saved 3/3: [인포그래픽스] K-REMAP 지수로 바라본 부동산시장 [krihs-re-kr-krihslibraryarticle] Done: saved 3 
masaf-gov-it-flex,,HEALTHY,3,4.7,,,"er il Fondo di solidarietà naziona [masaf-gov-it-flex] Saved 2/3: Riso, Lollobrigida: Riunito il tavolo nazionale. Italia prim [masaf-gov-it-flex] Saved 3/3: Agricoltura, Lollobrigida: 1,67 miliardi Pac contro caro pre [masaf-gov-it-flex] Done. Total saved: 3 "
minagric-gr-the-ministry-2,,HEALTHY,3,14.6,,,"ed 2/3: ΥΠΑΑΤ: Αποζημιώσεις 4,2 εκατ. ευρώ για θανατωθέντα ζώα λόγω ευλογιάς και αφθώδου [minagric-gr-the-ministry-2] saved 3/3: ΚΟΙΝΟ ΔΕΛΤΙΟ ΤΥΠΟΥ ΥΠΕΘΟΟ – ΥΠΑΑΤ – ΑΑΔΕ: H Ευρωπαϊκή Επιτροπή επαναφέρει τη δια [minagric-gr-the-ministry-2] done. Total saved: 3 "
moef-go-kr-nw,,HEALTHY,3,1.1,,,[moef-go-kr-nw] saved 1/3: 비상경제본부 회의 겸 경제·구조혁신 관계장관회의 개최 [moef-go-kr-nw] saved 2/3: 제16차 소재부품장비 경쟁력강화위원회 개최 [moef-go-kr-nw] saved 3/3: [보도참고] 조세지출 정비와 관련하여 제기된 주요 의견에 대해 설명드립니다 [moef-go-kr-nw] Done. Total saved: 3 
msd-govt-nz-about-msd-and-our-wo,,HEALTHY,3,12.2,,, Statement: Treatment of Special Benefit cl [msd-govt-nz-about-msd-and-our-wo] Saved 3/3: Regulatory Impact Statement – Legislative changes to increas [msd-govt-nz-about-msd-and-our-wo] page 1: saved 3/3 [msd-govt-nz-about-msd-and-our-wo] Done. Total saved: 3 
nei-nih-gov-about,,HEALTHY,3,1.3,,,[nei-nih-gov-about] saved 1/3: FY2027 Congressional Justification [nei-nih-gov-about] saved 2/3: FY 2026 — Congressional Justification [nei-nih-gov-about] saved 3/3: FY 2025 (PDF 7.6 MB) — Congressional Justification [nei-nih-gov-about] done. Total saved: 3 
nhlbi-nih-gov-resources,,HEALTHY,3,6.0,,, [nhlbi-nih-gov-resources] Saved 1/3: What is Thalassemia? Fact Sheet [nhlbi-nih-gov-resources] Saved 2/3: What is Sickle Cell Trait? Fact Sheet [nhlbi-nih-gov-resources] Saved 3/3: What is Hemophilia? Fact Sheet [nhlbi-nih-gov-resources] Done. Total saved: 3 
nigms-nih-gov-news,,HEALTHY,3,7.2,,,"t [nigms-nih-gov-news] Saved 2/3: Mercedes Rubio to Direct NIGMS Division for Research Capacity Building [nigms-nih-gov-news] Saved 3/3: Shawn Drew Gaillard to Direct the NIGMS Division of Genetics and Molecular, Cell [nigms-nih-gov-news] Done. Total saved: 3 "
nofima-com-publication,,HEALTHY,3,22.9,block:challenge,,[nofima-com-publication] challenge did not clear (attempt 1/2) — https://nofima.com/bc_tax_pubtype/nofimareports/ [nofima-com-publication] crawl complete: saved 3 items across 1 pages 
onera-fr-fr,,HEALTHY,3,10.9,,,"ONERA et le CNRS signent un accord de coopération sur la plateforme [onera-fr-fr] saved 2/3: ELECTRI-FLY : premier projet de recherche IFAR sur les phénomènes élec [onera-fr-fr] saved 3/3: L’ONERA, la Région Occitanie et la Commission européenne inaugurent Py "
pbc-gov-cn-en,,HEALTHY,3,5.1,,,egate Financing to the Real Economy (Stock) (A [pbc-gov-cn-en] Saved 2/3: Report on Aggregate Financing to the Real Economy (Flow) (Au [pbc-gov-cn-en] Saved 3/3: Report on Aggregate Financing to the Real Economy (Stock) (J [pbc-gov-cn-en] Done. Total saved: 3 
pps-go-kr-kor,,HEALTHY,3,0.7,,,[pps-go-kr-kor] Saved 1/3: 조달사업통계 등록 일정 공지 [pps-go-kr-kor] Saved 2/3: '26년 6월 조달사업통계 [pps-go-kr-kor] Saved 3/3: '26년 5월 조달사업통계 [pps-go-kr-kor] Done. Total saved: 3 
pure-mpg-de-search,,HEALTHY,3,1.8,,,d on pH and [pure-mpg-de-search] saved 2/3: The Free OD at the Air/D<sub>2</sub>O Interface is Structurally and Dy [pure-mpg-de-search] saved 3/3: Interbilayer repulsion forces between tension-free lipid bilayers from [pure-mpg-de-search] done. total saved: 3 
researchrepository-ul-ie-search,,HEALTHY,3,7.0,,,"iness: Longitudinal evi [researchrepository-ul-ie-search] saved 3/3: Trends in general practitioner dispensing of thickeners in the NHS England, 2019–24 [researchrepository-ul-ie-search] page 0: saved 3/3 [researchrepository-ul-ie-search] done. Total saved: 3 "
sastind-gov-cn-n10086200,,HEALTHY,3,4.0,,,[sastind-gov-cn-n10086200] curl failed for https://www.sastind.gov.cn/n10086200/n10086319/index.html (attempt 1/3): curl exit 35; retrying in 1s [sastind-gov-cn-n10086200] detected 376 list pages 
sib-swiss-community,,HEALTHY,3,7.0,,,"s and Genomes for Anti-Phyto [sib-swiss-community] saved 2/3: Practical Outcomes From CASP16 for Users in Need of Biomolec [sib-swiss-community] saved 3/3: Triple checkpoint blockade of PD-1, Tim-3, and Lag-3 enhance [sib-swiss-community] Done. Total saved: 3 "
state-gov-press-releases,,HEALTHY,3,1.2,,,"hedule – August 6, 2026 [state-gov-press-releases] Saved 2/3: Norway – 155mm High Explosive (HE) M795 Projectile [state-gov-press-releases] Saved 3/3: U.S. Participation in Special Meeting at the OAS Permanent C [state-gov-press-releases] Done. Total saved: 3 "
ukdataservice-ac-uk-2026,,HEALTHY,3,4.0,,,aunches new guidance resource for data [ukdataservice-ac-uk-2026] Saved 2/3: Two new teaching datasets released for the Quarterly Labour [ukdataservice-ac-uk-2026] Saved 3/3: July 2026 UK Data Service newsletter [ukdataservice-ac-uk-2026] Done. Total saved: 3 
wef-infor-cl-indexphp,,HEALTHY,3,5.7,,,php] discovered 29 publication series [wef-infor-cl-indexphp] saved 1/3: Anuario Forestal - 2025 [wef-infor-cl-indexphp] saved 2/3: Anuario Forestal - 2024 [wef-infor-cl-indexphp] saved 3/3: Anuario Forestal - 2023 [wef-infor-cl-indexphp] done. Total saved: 3 
acpr-banque-france-fr-fr,,HEALTHY,3,10.1,,,mmobilier commercial par les b [acpr-banque-france-fr-fr] Saved 2/3: N° 183 : Le financement de l'habitat en 2025 [acpr-banque-france-fr-fr] Saved 3/3: N° 182 : La situation des grands groupes bancaires français [acpr-banque-france-fr-fr] Done. Total saved: 3 
anr-hal-science-search,,HEALTHY,2,2.6,,,ping doc 3682301: abstract too short (0 chars) [anr-hal-science-search] Skipping doc 4327841: abstract too short (0 chars) [anr-hal-science-search] No new records on page 1 (all skipped or already seen). Stopping. [anr-hal-science-search] Done. Total saved: 2 
auri-re-kr-boardes,,HEALTHY,3,1.5,,,"[auri-re-kr-boardes] saved 1/3: 건축공간연구원 인사(2026년 7월 29일자) [auri-re-kr-boardes] saved 2/3: 건축공간연구원, 국민의 삶과 연계된 건축의 새로운 도약을 위한 국회토론회 개최 [auri-re-kr-boardes] saved 3/3: 인공지능을 활용한 폭염 취약 공간 분석과 대응 방향 [auri-re-kr-boardes] Done. Total saved: 3 "
bj-admin-ch-bj,,HEALTHY,3,1.5,,, rules into force [bj-admin-ch-bj] saved 2/3: Fire in Crans-Montana: Federal Council pledges support to victims and their families [bj-admin-ch-bj] saved 3/3: Support for victims and relatives of the fire in Crans-Montana [bj-admin-ch-bj] done. Total saved: 3 
bmwet-gv-at-services,,HEALTHY,3,13.4,,,nkapit [bmwet-gv-at-services] Saved 2/3: Heimische Wertschöpfungsketten in der Hochtechnologiebranche Pharma / [bmwet-gv-at-services] Saved 3/3: Entwicklung der Produktivität österreichischer Unternehmen von 2008 bi [bmwet-gv-at-services] Done. Total saved: 3 
bundesumweltministerium-de-en,,HEALTHY,3,9.1,,,Treasure not Trash [bundesumweltministerium-de-en] saved 2/3: Federal Action Plan on Nature-based Solution for Climate and Biodiversity [bundesumweltministerium-de-en] saved 3/3: 2021 Nature Awareness Study [bundesumweltministerium-de-en] done. Total saved: 3 
cc-nih-gov-research,,HEALTHY,3,3.3,,,osystem: How Microbe [cc-nih-gov-research] saved 2/3: Systematic Functional Validation of IKAROS Variants From Patients and [cc-nih-gov-research] saved 3/3: Peppers and Poppies: A Perspective on Nociceptors and Pain Control [cc-nih-gov-research] done. saved 3 
cmi-no-publications,,HEALTHY,3,6.8,,,[cmi-no-publications] done: saved 3/3 after 1 pages 
csic-es-es,,HEALTHY,3,4.3,,,[csic-es-es] Saved 1/3: Datos 2025 [csic-es-es] Saved 2/3: Datos 2024 [csic-es-es] Saved 3/3: Datos 2023 [csic-es-es] Done. Total saved: 3 
data-mfe-govt-nz-documents,,HEALTHY,3,8.7,,,"t too short (0 chars). Skipping. [data-mfe-govt-nz-documents] item 11508: abstract too short (0 chars). Skipping. [data-mfe-govt-nz-documents] Saved 3/3: Temperature, Rainfall, Wind, Sunshine and Soil Moisture [data-mfe-govt-nz-documents] Done. Total saved: 3 "
deltares-nl-en,,HEALTHY,3,13.0,,,"bility in the city of New Orleans, southern [deltares-nl-en] saved 2/3: Digital-twin voor twee tijdelijke pompinstallaties [deltares-nl-en] saved 3/3: Case studie Op weg naar water en bodem sturend op Boerderij de Eenzaam [deltares-nl-en] Done. Total saved: 3 "
doras-dcu-ie-view,,HEALTHY,3,25.9,,,us and roles assigned female person [doras-dcu-ie-view] saved 2/3: Iniúchadh ar dhearcthaí múinteoirí iar-bhunscoile tumoideach [doras-dcu-ie-view] saved 3/3: The Interplay between Management Accountants and Data Scient [doras-dcu-ie-view] done. total saved=3 
economy-ni-gov-uk-publications,,HEALTHY,3,5.1,,,"nomy-ni-gov-uk-publications] crawl start, limit=3 [economy-ni-gov-uk-publications] fetching RSS feed… [economy-ni-gov-uk-publications] RSS: 100 items [economy-ni-gov-uk-publications] total unique URLs queued: 100 [economy-ni-gov-uk-publications] done. saved=3 "
emep-int-mscw,,HEALTHY,3,2.2,,,ed 215 publications; limit=3 [emep-int-mscw] Saved 1/3: EMEP Status Report 1/2026 [emep-int-mscw] Saved 2/3: MSC-W Data Note 1/2026 Individual Country Reports (will be a [emep-int-mscw] Saved 3/3: EMEP Status Report 1/2025 [emep-int-mscw] Done. Total saved: 3 
ens-lyon-fr-lecole,,HEALTHY,3,8.6,,,ved 0/3 [ens-lyon-fr-lecole] saved 1/3: node 1581627 [ens-lyon-fr-lecole] saved 2/3: node 1569256 [ens-lyon-fr-lecole] node 1569337: abstract too short (97 chars); skipping [ens-lyon-fr-lecole] saved 3/3: node 1529493 [ens-lyon-fr-lecole] done. Total saved: 3 
etis-ee-portal,,HEALTHY,3,40.5,,,"short/no abstract (0 chars), skipping. [etis-ee-portal] 00be4503-d03f-4dd1-9c51-e5df64347bcd: no DOI, skipping (no abstract source). [etis-ee-portal] Saved 3/3: Sensor Data Co-Pilots: Enabling Human-Centric Pervasive Envi [etis-ee-portal] Done. Total saved: 3 "
ftc-go-kr-www,,HEALTHY,3,1.5,,,[ftc-go-kr-www] Saved 1/3: 기업집단 지정자료 제출의무 위반 관련 고발지침 개정안 행정예고 [ftc-go-kr-www] Saved 2/3: (주)세라잼의 하도급법 위반행위 제재 [ftc-go-kr-www] Saved 3/3: 3개 주요 통신사의 불공정약관 조항 시정 [ftc-go-kr-www] Done. Total saved: 3 
gov-scot-publications,,HEALTHY,3,7.7,,,3: Scottish Income Tax Board Minutes: May 2026 [gov-scot-publications] saved 2/3: Child poverty in the UK and Scotland [gov-scot-publications] saved 3/3: Scottish milk production statistics - 2025 Onwards - Quarter [gov-scot-publications] Done. Total saved: 3 
health-gov-au-publications,,HEALTHY,3,5.6,,,h-gov-au-publications] saved 2/3: Hearing Services Program statistics – Year to date 2025–26 to 30 June [health-gov-au-publications] saved 3/3: BRoSS Participant User Guide – Exceptional Circumstances Requests [health-gov-au-publications] done. Total saved: 3 
hud-govt-nz-stats-and-insights,,HEALTHY,3,2.3,,,patial equilibrium [hud-govt-nz-stats-and-insights] saved 2/3: Budget 2024 and 2025 funded housing delivery dashboard for J [hud-govt-nz-stats-and-insights] saved 3/3: Budget 2025 flexible fund opportunity [hud-govt-nz-stats-and-insights] Done. Total saved: 3 
